Trial ID,Preplanner,Replanner,Num Sats,Latency,Task Arrival Rate,Target Distribution,Scenario,in_stress,in_connectivity,in_validation,task_id
911,DP,CBBA,192,Low,50,60.0,0,False,False,True,45
912,DP,None,96,Medium,500,60.0,2,False,False,True,45
913,DP,CBBA,48,Medium,1000,60.0,1,False,False,True,45
914,None,CBBA,96,Medium,500,60.0,2,False,True,True,45
915,DP,None,192,Medium,1000,60.0,2,False,False,True,45
916,None,CBBA,12,Medium,10,60.0,0,False,True,True,46
917,DP,Greedy,12,High,50,60.0,0,False,False,True,46
918,None,Greedy,24,Low,50,60.0,0,False,False,True,46
919,DP,Greedy,24,Medium,50,60.0,2,False,False,True,46
920,DP,Greedy,12,Low,500,60.0,1,False,False,True,46
921,None,Greedy,96,High,10,60.0,0,False,False,True,46
922,DP,Greedy,12,Low,1000,60.0,1,False,False,True,46
923,DP,None,48,Medium,100,60.0,2,False,False,True,46
924,DP,Greedy,96,Low,50,60.0,1,False,False,True,46
925,DP,CBBA,48,High,50,60.0,0,False,False,True,46
926,None,Greedy,96,Low,100,60.0,0,False,False,True,46
927,None,Greedy,24,Medium,1000,60.0,2,False,False,True,46
928,DP,None,48,Medium,500,60.0,1,False,False,True,46
929,DP,None,192,Low,100,60.0,1,False,False,True,46
930,DP,CBBA,192,Low,50,60.0,1,False,False,True,46
931,DP,None,96,Medium,500,60.0,1,False,False,True,46
932,None,CBBA,48,Medium,1000,60.0,2,False,True,True,46
933,DP,CBBA,96,Medium,500,60.0,2,False,False,True,46
934,DP,None,192,Medium,1000,60.0,0,False,False,True,46
935,DP,CBBA,12,Medium,10,60.0,2,False,False,True,47
936,DP,Greedy,12,High,50,60.0,2,False,False,True,47
937,None,Greedy,24,Low,50,60.0,2,False,False,True,47
938,DP,Greedy,24,Medium,50,60.0,1,False,False,True,47
939,DP,Greedy,12,Low,500,60.0,2,False,False,True,47
940,None,Greedy,96,High,10,60.0,2,False,False,True,47
941,DP,Greedy,12,Low,1000,60.0,2,False,False,True,47
942,DP,None,48,Medium,100,60.0,0,False,False,True,47
943,DP,Greedy,96,Low,50,60.0,2,False,False,True,47
944,DP,CBBA,48,High,50,60.0,1,False,False,True,47
945,DP,Greedy,96,Low,100,60.0,0,False,False,True,47
946,None,Greedy,24,Medium,1000,60.0,1,False,False,True,47
947,DP,None,48,Medium,500,60.0,0,False,False,True,47
948,DP,None,192,Low,100,60.0,2,False,False,True,47
949,DP,CBBA,192,Low,50,60.0,2,False,False,True,47
950,DP,None,96,Medium,500,60.0,0,False,False,True,47
951,DP,CBBA,48,Medium,1000,60.0,2,False,False,True,47
952,None,CBBA,96,Medium,500,60.0,0,False,True,True,47
953,DP,None,192,Medium,1000,60.0,1,False,False,True,47
954,DP,CBBA,12,Medium,10,60.0,1,False,False,True,48
955,None,Greedy,12,High,50,60.0,0,False,False,True,48
956,DP,Greedy,24,Low,50,60.0,0,False,False,True,48
957,DP,CBBA,48,Low,10,60.0,0,False,False,True,48
958,None,Greedy,12,Low,500,60.0,2,False,False,True,48
959,DP,CBBA,24,Medium,50,60.0,2,False,False,True,48
960,None,CBBA,96,Low,10,60.0,2,True,True,True,48
961,DP,None,96,Low,50,60.0,2,False,False,True,48
962,DP,None,192,High,10,60.0,2,False,False,True,48
963,None,CBBA,48,High,50,60.0,1,False,True,True,48
964,DP,Greedy,96,Low,100,60.0,1,False,False,True,48
965,None,Greedy,24,Medium,1000,60.0,0,False,False,True,48
966,DP,CBBA,24,High,500,60.0,1,False,False,True,48
967,None,Greedy,192,Medium,50,60.0,2,False,False,True,48
968,None,CBBA,192,Low,50,60.0,1,True,True,True,48
969,DP,CBBA,48,High,500,60.0,0,False,False,True,48
970,None,CBBA,48,Medium,1000,60.0,0,False,True,True,48
971,DP,CBBA,96,Medium,500,60.0,1,False,False,True,48
972,None,CBBA,96,High,1000,60.0,0,False,True,True,48
973,None,CBBA,12,Medium,10,60.0,2,False,True,True,49
974,None,Greedy,12,High,50,60.0,1,False,False,True,49
975,DP,Greedy,24,Low,50,60.0,1,False,False,True,49
976,DP,CBBA,48,Low,10,60.0,1,False,False,True,49
977,None,Greedy,12,Low,500,60.0,1,False,False,True,49
978,DP,CBBA,24,Medium,50,60.0,1,False,False,True,49
979,None,CBBA,96,Low,10,60.0,0,True,True,True,49
980,DP,None,96,Low,50,60.0,0,False,False,True,49
981,DP,None,192,High,10,60.0,1,False,False,True,49
982,None,CBBA,48,High,50,60.0,0,False,True,True,49
983,None,Greedy,96,Low,100,60.0,1,False,False,True,49
984,DP,Greedy,24,Medium,1000,60.0,0,False,False,True,49
985,None,CBBA,24,High,500,60.0,1,False,True,True,49
986,None,Greedy,192,Medium,50,60.0,0,False,False,True,49
987,None,CBBA,192,Low,50,60.0,2,True,True,True,49
988,None,CBBA,48,High,500,60.0,0,False,True,True,49
989,None,CBBA,48,Medium,1000,60.0,1,False,True,True,49
990,DP,CBBA,96,Medium,500,60.0,0,False,False,True,49
991,None,CBBA,96,High,1000,60.0,2,False,True,True,49
992,None,CBBA,12,Medium,10,60.0,1,False,True,True,50
993,None,Greedy,12,High,50,60.0,2,False,False,True,50
994,DP,Greedy,24,Low,50,60.0,2,False,False,True,50
995,DP,CBBA,48,Low,10,60.0,2,False,False,True,50
996,None,Greedy,12,Low,500,60.0,0,False,False,True,50
997,DP,CBBA,24,Medium,50,60.0,0,False,False,True,50
998,None,CBBA,96,Low,10,60.0,1,True,True,True,50
999,DP,None,96,Low,50,60.0,1,False,False,True,50
1000,DP,None,192,High,10,60.0,0,False,False,True,50
1001,None,CBBA,48,High,50,60.0,2,False,True,True,50
1002,None,Greedy,96,Low,100,60.0,2,False,False,True,50
1003,DP,Greedy,24,Medium,1000,60.0,2,False,False,True,50
1004,None,CBBA,24,High,500,60.0,0,False,True,True,50
1005,DP,Greedy,192,Medium,50,60.0,2,False,False,True,50
1006,None,CBBA,192,Low,50,60.0,0,True,True,True,50
1007,None,CBBA,48,High,500,60.0,1,False,True,True,50
1008,DP,CBBA,48,Medium,1000,60.0,0,False,False,True,50
1009,None,CBBA,96,Medium,500,60.0,1,False,True,True,50
1010,DP,CBBA,96,High,1000,60.0,1,False,False,True,50
1011,DP,None,24,Medium,10,60.0,0,False,False,True,51
1012,DP,None,48,Low,10,60.0,0,False,False,True,51
1013,DP,None,48,High,10,60.0,2,False,False,True,51
1014,None,CBBA,48,Low,10,60.0,1,True,True,True,51
1015,None,CBBA,48,Medium,10,60.0,0,False,True,True,51
1016,None,CBBA,24,Medium,50,60.0,1,False,True,True,51
1017,DP,CBBA,96,Low,10,60.0,0,False,False,True,51
1018,None,CBBA,24,High,100,60.0,2,False,True,True,51
1019,DP,Greedy,48,High,100,60.0,0,False,False,True,51
1020,DP,None,24,Low,1000,60.0,0,False,False,True,51
1021,None,CBBA,12,Medium,1000,60.0,0,False,True,True,51
1022,None,Greedy,48,Low,500,60.0,0,False,False,True,51
1023,DP,CBBA,24,High,500,60.0,0,False,False,True,51
1024,DP,Greedy,192,Medium,50,60.0,0,False,False,True,51
1025,DP,None,48,High,1000,60.0,2,False,False,True,51
1026,None,CBBA,48,High,500,60.0,2,False,True,True,51
1027,DP,CBBA,96,Low,500,60.0,0,False,False,True,51
1028,DP,None,192,Medium,500,60.0,0,False,False,True,51
1029,DP,CBBA,96,High,1000,60.0,2,False,False,True,51
1030,DP,None,24,Medium,10,60.0,1,False,False,True,52
1031,DP,None,48,Low,10,60.0,2,False,False,True,52
1032,DP,None,48,High,10,60.0,0,False,False,True,52
1033,None,CBBA,48,Low,10,60.0,0,True,True,True,52
1034,None,CBBA,48,Medium,10,60.0,1,False,True,True,52
1035,None,CBBA,24,Medium,50,60.0,0,False,True,True,52
1036,DP,CBBA,96,Low,10,60.0,2,False,False,True,52
1037,None,CBBA,24,High,100,60.0,1,False,True,True,52
1038,DP,Greedy,48,High,100,60.0,2,False,False,True,52
1039,DP,None,24,Low,1000,60.0,1,False,False,True,52
1040,DP,CBBA,12,Medium,1000,60.0,2,False,False,True,52
1041,None,Greedy,48,Low,500,60.0,2,False,False,True,52
1042,DP,CBBA,24,High,500,60.0,2,False,False,True,52
1043,None,Greedy,192,Medium,50,60.0,1,False,False,True,52
1044,DP,None,48,High,1000,60.0,0,False,False,True,52
1045,DP,CBBA,48,High,500,60.0,2,False,False,True,52
1046,DP,CBBA,96,Low,500,60.0,1,False,False,True,52
1047,DP,None,192,Medium,500,60.0,1,False,False,True,52
1048,None,CBBA,96,High,1000,60.0,1,False,True,True,52
1049,DP,None,24,Medium,10,60.0,2,False,False,True,53
1050,DP,None,48,Low,10,60.0,1,False,False,True,53
1051,DP,None,48,High,10,60.0,1,False,False,True,53
1052,None,CBBA,48,Low,10,60.0,2,True,True,True,53
1053,None,CBBA,48,Medium,10,60.0,2,False,True,True,53
1054,None,CBBA,24,Medium,50,60.0,2,False,True,True,53
1055,DP,CBBA,96,Low,10,60.0,1,False,False,True,53
1056,DP,CBBA,24,High,100,60.0,0,False,False,True,53
1057,DP,Greedy,48,High,100,60.0,1,False,False,True,53
1058,DP,None,24,Low,1000,60.0,2,False,False,True,53
1059,DP,CBBA,12,Medium,1000,60.0,1,False,False,True,53
1060,None,Greedy,48,Low,500,60.0,1,False,False,True,53
1061,None,CBBA,24,High,500,60.0,2,False,True,True,53
1062,DP,Greedy,192,Medium,50,60.0,1,False,False,True,53
1063,DP,None,48,High,1000,60.0,1,False,False,True,53
1064,DP,CBBA,48,High,500,60.0,1,False,False,True,53
1065,DP,CBBA,96,Low,500,60.0,2,False,False,True,53
1066,DP,None,192,Medium,500,60.0,2,False,False,True,53
1067,DP,CBBA,96,High,1000,60.0,0,False,False,True,53
1068,None,CBBA,12,High,10,60.0,2,False,True,True,54
1069,DP,Greedy,12,Low,100,60.0,0,False,False,True,54
1070,DP,Greedy,12,High,100,60.0,2,False,False,True,54
1071,None,Greedy,24,High,50,60.0,0,False,False,True,54
1072,DP,CBBA,48,Medium,10,60.0,2,False,False,True,54
1073,DP,None,12,High,500,60.0,0,False,False,True,54
1074,None,Greedy,48,High,50,60.0,2,False,False,True,54
1075,DP,CBBA,24,High,100,60.0,1,False,False,True,54
1076,None,Greedy,48,High,100,60.0,2,False,False,True,54
1077,DP,Greedy,24,Medium,500,60.0,2,False,False,True,54
1078,DP,CBBA,12,Medium,1000,60.0,0,False,False,True,54
1079,DP,Greedy,48,Low,500,60.0,2,False,False,True,54
1080,DP,CBBA,96,Medium,50,60.0,0,False,False,True,54
1081,None,Greedy,48,Low,1000,60.0,2,False,False,True,54
1082,DP,None,192,Medium,100,60.0,0,False,False,True,54
1083,None,CBBA,192,Medium,50,60.0,0,False,True,True,54
1084,None,CBBA,96,Low,500,60.0,2,True,True,True,54
1085,None,CBBA,96,High,500,60.0,1,False,True,True,54
1086,DP,None,192,High,1000,60.0,1,False,False,True,54
1087,None,CBBA,12,High,10,60.0,1,False,True,True,55
1088,DP,Greedy,12,Low,100,60.0,2,False,False,True,55
1089,None,Greedy,12,High,100,60.0,2,False,False,True,55
1090,None,Greedy,24,High,50,60.0,2,False,False,True,55
1091,DP,CBBA,48,Medium,10,60.0,1,False,False,True,55
1092,DP,None,12,High,500,60.0,2,False,False,True,55
1093,DP,Greedy,48,High,50,60.0,2,False,False,True,55
1094,DP,CBBA,24,High,100,60.0,2,False,False,True,55
1095,None,Greedy,48,High,100,60.0,1,False,False,True,55
1096,DP,Greedy,24,Medium,500,60.0,1,False,False,True,55
1097,None,CBBA,12,Medium,1000,60.0,2,False,True,True,55
1098,DP,Greedy,48,Low,500,60.0,0,False,False,True,55
1099,None,CBBA,96,Medium,50,60.0,2,False,True,True,55
1100,None,Greedy,48,Low,1000,60.0,0,False,False,True,55
1101,DP,None,192,Medium,100,60.0,1,False,False,True,55
1102,None,CBBA,192,Medium,50,60.0,2,False,True,True,55
1103,None,CBBA,96,Low,500,60.0,1,True,True,True,55
1104,None,CBBA,96,High,500,60.0,2,False,True,True,55
1105,DP,None,192,High,1000,60.0,2,False,False,True,55
1106,None,CBBA,12,High,10,60.0,0,False,True,True,56
1107,DP,Greedy,12,Low,100,60.0,1,False,False,True,56
1108,None,Greedy,12,High,100,60.0,1,False,False,True,56
1109,None,Greedy,24,High,50,60.0,1,False,False,True,56
1110,DP,CBBA,48,Medium,10,60.0,0,False,False,True,56
1111,DP,None,12,High,500,60.0,1,False,False,True,56
1112,None,Greedy,48,High,50,60.0,0,False,False,True,56
1113,None,CBBA,24,High,100,60.0,0,False,True,True,56
1114,None,Greedy,48,High,100,60.0,0,False,False,True,56
1115,DP,Greedy,24,Medium,500,60.0,0,False,False,True,56
1116,None,CBBA,12,Medium,1000,60.0,1,False,True,True,56
1117,DP,Greedy,48,Low,500,60.0,1,False,False,True,56
1118,None,CBBA,96,Medium,50,60.0,1,False,True,True,56
1119,None,Greedy,48,Low,1000,60.0,1,False,False,True,56
1120,DP,None,192,Medium,100,60.0,2,False,False,True,56
1121,DP,CBBA,192,Medium,50,60.0,2,False,False,True,56
1122,None,CBBA,96,Low,500,60.0,0,True,True,True,56
1123,DP,CBBA,96,High,500,60.0,1,False,False,True,56
1124,DP,None,192,High,1000,60.0,0,False,False,True,56
