Trial ID,Preplanner,Replanner,Connectivity,Mission,Data Processing,Date,in_testing,in_rq1,in_rq2,in_yearly,in_full,calcBoundsOpt
624,DP,Greedy,Intraconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
625,DP,Greedy,Intraconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
626,DP,Greedy,Intraconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
627,DP,Greedy,Intraconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
628,DP,Greedy,Intraconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
629,DP,Greedy,Intraconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
630,DP,Greedy,Intraconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
631,DP,Greedy,Intraconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
632,DP,Greedy,Intraconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
633,DP,Greedy,Intraconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
634,DP,Greedy,Intraconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
635,DP,Greedy,Intraconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
636,DP,Greedy,Intraconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
637,DP,Greedy,Intraconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
638,DP,Greedy,Intraconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
639,DP,Greedy,Intraconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
640,DP,Greedy,Intraconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
641,DP,Greedy,Intraconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
642,DP,Greedy,Intraconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
643,DP,Greedy,Intraconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
644,DP,Greedy,Intraconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
645,DP,Greedy,Intraconstellation,Urgency,Instant,2019-05-15,False,False,False,True,True,0
646,DP,Greedy,Intraconstellation,Urgency,Instant,2019-08-10,False,False,False,True,True,0
647,DP,Greedy,Intraconstellation,Urgency,Instant,2019-11-10,False,False,False,True,True,0
648,None,Greedy,GS,Co-observations,Instant,2019-02-15,True,False,True,True,True,0
649,None,Greedy,GS,Revisits,Instant,2019-02-15,True,False,True,True,True,0
650,None,Greedy,GS,Urgency,Instant,2019-02-15,True,False,True,True,True,0
651,None,Greedy,Intraconstellation,Co-observations,Ground,2019-02-15,False,True,True,True,True,0
652,None,Greedy,Intraconstellation,Co-observations,Onboard,2019-02-15,False,True,True,True,True,0
653,None,Greedy,Intraconstellation,Co-observations,Instant,2019-02-15,False,True,True,True,True,0
654,None,Greedy,Intraconstellation,Revisits,Ground,2019-02-15,False,True,True,True,True,0
655,None,Greedy,Intraconstellation,Revisits,Onboard,2019-02-15,False,True,True,True,True,0
656,None,Greedy,Intraconstellation,Revisits,Instant,2019-02-15,False,True,True,True,True,0
657,None,Greedy,Intraconstellation,Urgency,Ground,2019-02-15,False,True,True,True,True,0
658,None,Greedy,Intraconstellation,Urgency,Onboard,2019-02-15,False,True,True,True,True,0
659,None,Greedy,Intraconstellation,Urgency,Instant,2019-02-15,False,True,True,True,True,0
660,None,Greedy,GS,Co-observations,Ground,2019-02-15,False,False,True,True,True,0
661,None,Greedy,GS,Co-observations,Onboard,2019-02-15,False,False,True,True,True,0
662,None,Greedy,GS,Revisits,Ground,2019-02-15,False,False,True,True,True,0
663,None,Greedy,GS,Revisits,Onboard,2019-02-15,False,False,True,True,True,0
664,None,Greedy,GS,Urgency,Ground,2019-02-15,False,False,True,True,True,0
665,None,Greedy,GS,Urgency,Onboard,2019-02-15,False,False,True,True,True,0
666,None,Greedy,Interconstellation,Co-observations,Ground,2019-02-15,False,False,True,True,True,0
667,None,Greedy,Interconstellation,Co-observations,Onboard,2019-02-15,False,False,True,True,True,0
668,None,Greedy,Interconstellation,Co-observations,Instant,2019-02-15,False,False,True,True,True,0
669,None,Greedy,Interconstellation,Revisits,Ground,2019-02-15,False,False,True,True,True,0
670,None,Greedy,Interconstellation,Revisits,Onboard,2019-02-15,False,False,True,True,True,0
671,None,Greedy,Interconstellation,Revisits,Instant,2019-02-15,False,False,True,True,True,0
672,None,Greedy,Interconstellation,Urgency,Ground,2019-02-15,False,False,True,True,True,0
673,None,Greedy,Interconstellation,Urgency,Onboard,2019-02-15,False,False,True,True,True,0
674,None,Greedy,Interconstellation,Urgency,Instant,2019-02-15,False,False,True,True,True,0
675,None,Greedy,GS,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
676,None,Greedy,GS,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
677,None,Greedy,GS,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
678,None,Greedy,GS,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
679,None,Greedy,GS,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
680,None,Greedy,GS,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
681,None,Greedy,GS,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
682,None,Greedy,GS,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
683,None,Greedy,GS,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
684,None,Greedy,GS,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
685,None,Greedy,GS,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
686,None,Greedy,GS,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
687,None,Greedy,GS,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
688,None,Greedy,GS,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
689,None,Greedy,GS,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
690,None,Greedy,GS,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
691,None,Greedy,GS,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
692,None,Greedy,GS,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
693,None,Greedy,GS,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
694,None,Greedy,GS,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
695,None,Greedy,GS,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
696,None,Greedy,GS,Revisits,Ground,2018-02-15,False,False,False,False,True,0
697,None,Greedy,GS,Revisits,Ground,2018-05-15,False,False,False,False,True,0
698,None,Greedy,GS,Revisits,Ground,2018-08-10,False,False,False,False,True,0
699,None,Greedy,GS,Revisits,Ground,2018-11-10,False,False,False,False,True,0
700,None,Greedy,GS,Revisits,Ground,2019-05-15,False,False,False,True,True,0
701,None,Greedy,GS,Revisits,Ground,2019-08-10,False,False,False,True,True,0
702,None,Greedy,GS,Revisits,Ground,2019-11-10,False,False,False,True,True,0
703,None,Greedy,GS,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
704,None,Greedy,GS,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
705,None,Greedy,GS,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
706,None,Greedy,GS,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
707,None,Greedy,GS,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
708,None,Greedy,GS,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
709,None,Greedy,GS,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
710,None,Greedy,GS,Revisits,Instant,2018-02-15,False,False,False,False,True,0
711,None,Greedy,GS,Revisits,Instant,2018-05-15,False,False,False,False,True,0
712,None,Greedy,GS,Revisits,Instant,2018-08-10,False,False,False,False,True,0
713,None,Greedy,GS,Revisits,Instant,2018-11-10,False,False,False,False,True,0
714,None,Greedy,GS,Revisits,Instant,2019-05-15,False,False,False,True,True,0
715,None,Greedy,GS,Revisits,Instant,2019-08-10,False,False,False,True,True,0
716,None,Greedy,GS,Revisits,Instant,2019-11-10,False,False,False,True,True,0
717,None,Greedy,GS,Urgency,Ground,2018-02-15,False,False,False,False,True,0
718,None,Greedy,GS,Urgency,Ground,2018-05-15,False,False,False,False,True,0
719,None,Greedy,GS,Urgency,Ground,2018-08-10,False,False,False,False,True,0
720,None,Greedy,GS,Urgency,Ground,2018-11-10,False,False,False,False,True,0
721,None,Greedy,GS,Urgency,Ground,2019-05-15,False,False,False,True,True,0
722,None,Greedy,GS,Urgency,Ground,2019-08-10,False,False,False,True,True,0
723,None,Greedy,GS,Urgency,Ground,2019-11-10,False,False,False,True,True,0
724,None,Greedy,GS,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
725,None,Greedy,GS,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
726,None,Greedy,GS,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
727,None,Greedy,GS,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
728,None,Greedy,GS,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
729,None,Greedy,GS,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
730,None,Greedy,GS,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
731,None,Greedy,GS,Urgency,Instant,2018-02-15,False,False,False,False,True,0
732,None,Greedy,GS,Urgency,Instant,2018-05-15,False,False,False,False,True,0
733,None,Greedy,GS,Urgency,Instant,2018-08-10,False,False,False,False,True,0
734,None,Greedy,GS,Urgency,Instant,2018-11-10,False,False,False,False,True,0
735,None,Greedy,GS,Urgency,Instant,2019-05-15,False,False,False,True,True,0
736,None,Greedy,GS,Urgency,Instant,2019-08-10,False,False,False,True,True,0
737,None,Greedy,GS,Urgency,Instant,2019-11-10,False,False,False,True,True,0
738,None,Greedy,Interconstellation,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
739,None,Greedy,Interconstellation,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
740,None,Greedy,Interconstellation,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
741,None,Greedy,Interconstellation,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
742,None,Greedy,Interconstellation,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
743,None,Greedy,Interconstellation,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
744,None,Greedy,Interconstellation,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
745,None,Greedy,Interconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
746,None,Greedy,Interconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
747,None,Greedy,Interconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
748,None,Greedy,Interconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
749,None,Greedy,Interconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
750,None,Greedy,Interconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
751,None,Greedy,Interconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
752,None,Greedy,Interconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
753,None,Greedy,Interconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
754,None,Greedy,Interconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
755,None,Greedy,Interconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
756,None,Greedy,Interconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
757,None,Greedy,Interconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
758,None,Greedy,Interconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
759,None,Greedy,Interconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
760,None,Greedy,Interconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
761,None,Greedy,Interconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
762,None,Greedy,Interconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
763,None,Greedy,Interconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
764,None,Greedy,Interconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
765,None,Greedy,Interconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
766,None,Greedy,Interconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
767,None,Greedy,Interconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
768,None,Greedy,Interconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
769,None,Greedy,Interconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
770,None,Greedy,Interconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
771,None,Greedy,Interconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
772,None,Greedy,Interconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
773,None,Greedy,Interconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
774,None,Greedy,Interconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
775,None,Greedy,Interconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
776,None,Greedy,Interconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
777,None,Greedy,Interconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
778,None,Greedy,Interconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
779,None,Greedy,Interconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
780,None,Greedy,Interconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
781,None,Greedy,Interconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
782,None,Greedy,Interconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
783,None,Greedy,Interconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
784,None,Greedy,Interconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
785,None,Greedy,Interconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
786,None,Greedy,Interconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
787,None,Greedy,Interconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
788,None,Greedy,Interconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
789,None,Greedy,Interconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
790,None,Greedy,Interconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
791,None,Greedy,Interconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
792,None,Greedy,Interconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
793,None,Greedy,Interconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
794,None,Greedy,Interconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
795,None,Greedy,Interconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
796,None,Greedy,Interconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
797,None,Greedy,Interconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
798,None,Greedy,Interconstellation,Urgency,Instant,2019-05-15,False,False,False,True,True,0
799,None,Greedy,Interconstellation,Urgency,Instant,2019-08-10,False,False,False,True,True,0
800,None,Greedy,Interconstellation,Urgency,Instant,2019-11-10,False,False,False,True,True,0
801,None,Greedy,Intraconstellation,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
802,None,Greedy,Intraconstellation,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
803,None,Greedy,Intraconstellation,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
804,None,Greedy,Intraconstellation,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
805,None,Greedy,Intraconstellation,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
806,None,Greedy,Intraconstellation,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
807,None,Greedy,Intraconstellation,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
808,None,Greedy,Intraconstellation,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
809,None,Greedy,Intraconstellation,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
810,None,Greedy,Intraconstellation,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
811,None,Greedy,Intraconstellation,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
812,None,Greedy,Intraconstellation,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
813,None,Greedy,Intraconstellation,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
814,None,Greedy,Intraconstellation,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
815,None,Greedy,Intraconstellation,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
816,None,Greedy,Intraconstellation,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
817,None,Greedy,Intraconstellation,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
818,None,Greedy,Intraconstellation,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
819,None,Greedy,Intraconstellation,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
820,None,Greedy,Intraconstellation,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
821,None,Greedy,Intraconstellation,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
822,None,Greedy,Intraconstellation,Revisits,Ground,2018-02-15,False,False,False,False,True,0
823,None,Greedy,Intraconstellation,Revisits,Ground,2018-05-15,False,False,False,False,True,0
824,None,Greedy,Intraconstellation,Revisits,Ground,2018-08-10,False,False,False,False,True,0
825,None,Greedy,Intraconstellation,Revisits,Ground,2018-11-10,False,False,False,False,True,0
826,None,Greedy,Intraconstellation,Revisits,Ground,2019-05-15,False,False,False,True,True,0
827,None,Greedy,Intraconstellation,Revisits,Ground,2019-08-10,False,False,False,True,True,0
828,None,Greedy,Intraconstellation,Revisits,Ground,2019-11-10,False,False,False,True,True,0
829,None,Greedy,Intraconstellation,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
830,None,Greedy,Intraconstellation,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
831,None,Greedy,Intraconstellation,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
832,None,Greedy,Intraconstellation,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
833,None,Greedy,Intraconstellation,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
834,None,Greedy,Intraconstellation,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
835,None,Greedy,Intraconstellation,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
836,None,Greedy,Intraconstellation,Revisits,Instant,2018-02-15,False,False,False,False,True,0
837,None,Greedy,Intraconstellation,Revisits,Instant,2018-05-15,False,False,False,False,True,0
838,None,Greedy,Intraconstellation,Revisits,Instant,2018-08-10,False,False,False,False,True,0
839,None,Greedy,Intraconstellation,Revisits,Instant,2018-11-10,False,False,False,False,True,0
840,None,Greedy,Intraconstellation,Revisits,Instant,2019-05-15,False,False,False,True,True,0
841,None,Greedy,Intraconstellation,Revisits,Instant,2019-08-10,False,False,False,True,True,0
842,None,Greedy,Intraconstellation,Revisits,Instant,2019-11-10,False,False,False,True,True,0
843,None,Greedy,Intraconstellation,Urgency,Ground,2018-02-15,False,False,False,False,True,0
844,None,Greedy,Intraconstellation,Urgency,Ground,2018-05-15,False,False,False,False,True,0
845,None,Greedy,Intraconstellation,Urgency,Ground,2018-08-10,False,False,False,False,True,0
846,None,Greedy,Intraconstellation,Urgency,Ground,2018-11-10,False,False,False,False,True,0
847,None,Greedy,Intraconstellation,Urgency,Ground,2019-05-15,False,False,False,True,True,0
848,None,Greedy,Intraconstellation,Urgency,Ground,2019-08-10,False,False,False,True,True,0
849,None,Greedy,Intraconstellation,Urgency,Ground,2019-11-10,False,False,False,True,True,0
850,None,Greedy,Intraconstellation,Urgency,Onboard,2018-02-15,False,False,False,False,True,0
851,None,Greedy,Intraconstellation,Urgency,Onboard,2018-05-15,False,False,False,False,True,0
852,None,Greedy,Intraconstellation,Urgency,Onboard,2018-08-10,False,False,False,False,True,0
853,None,Greedy,Intraconstellation,Urgency,Onboard,2018-11-10,False,False,False,False,True,0
854,None,Greedy,Intraconstellation,Urgency,Onboard,2019-05-15,False,False,False,True,True,0
855,None,Greedy,Intraconstellation,Urgency,Onboard,2019-08-10,False,False,False,True,True,0
856,None,Greedy,Intraconstellation,Urgency,Onboard,2019-11-10,False,False,False,True,True,0
857,None,Greedy,Intraconstellation,Urgency,Instant,2018-02-15,False,False,False,False,True,0
858,None,Greedy,Intraconstellation,Urgency,Instant,2018-05-15,False,False,False,False,True,0
859,None,Greedy,Intraconstellation,Urgency,Instant,2018-08-10,False,False,False,False,True,0
860,None,Greedy,Intraconstellation,Urgency,Instant,2018-11-10,False,False,False,False,True,0
861,None,Greedy,Intraconstellation,Urgency,Instant,2019-05-15,False,False,False,True,True,0
862,None,Greedy,Intraconstellation,Urgency,Instant,2019-08-10,False,False,False,True,True,0
863,None,Greedy,Intraconstellation,Urgency,Instant,2019-11-10,False,False,False,True,True,0
864,Centralized-MILP_priority,None,GS,Co-observations,Instant,2019-02-15,True,False,True,True,True,0
865,Centralized-MILP_priority,None,GS,Revisits,Instant,2019-02-15,True,False,True,True,True,0
866,Centralized-MILP_priority,None,GS,Urgency,Instant,2019-02-15,True,False,True,True,True,0
867,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Ground,2019-02-15,False,True,True,True,True,0
868,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Onboard,2019-02-15,False,True,True,True,True,0
869,Centralized-MILP_priority,None,Intraconstellation,Co-observations,Instant,2019-02-15,False,True,True,True,True,0
870,Centralized-MILP_priority,None,Intraconstellation,Revisits,Ground,2019-02-15,False,True,True,True,True,0
871,Centralized-MILP_priority,None,Intraconstellation,Revisits,Onboard,2019-02-15,False,True,True,True,True,0
872,Centralized-MILP_priority,None,Intraconstellation,Revisits,Instant,2019-02-15,False,True,True,True,True,0
873,Centralized-MILP_priority,None,Intraconstellation,Urgency,Ground,2019-02-15,False,True,True,True,True,0
874,Centralized-MILP_priority,None,Intraconstellation,Urgency,Onboard,2019-02-15,False,True,True,True,True,0
875,Centralized-MILP_priority,None,Intraconstellation,Urgency,Instant,2019-02-15,False,True,True,True,True,0
876,Centralized-MILP_priority,None,GS,Co-observations,Ground,2019-02-15,False,False,True,True,True,0
877,Centralized-MILP_priority,None,GS,Co-observations,Onboard,2019-02-15,False,False,True,True,True,0
878,Centralized-MILP_priority,None,GS,Revisits,Ground,2019-02-15,False,False,True,True,True,0
879,Centralized-MILP_priority,None,GS,Revisits,Onboard,2019-02-15,False,False,True,True,True,0
880,Centralized-MILP_priority,None,GS,Urgency,Ground,2019-02-15,False,False,True,True,True,0
881,Centralized-MILP_priority,None,GS,Urgency,Onboard,2019-02-15,False,False,True,True,True,0
882,Centralized-MILP_priority,None,Interconstellation,Co-observations,Ground,2019-02-15,False,False,True,True,True,0
883,Centralized-MILP_priority,None,Interconstellation,Co-observations,Onboard,2019-02-15,False,False,True,True,True,0
884,Centralized-MILP_priority,None,Interconstellation,Co-observations,Instant,2019-02-15,False,False,True,True,True,0
885,Centralized-MILP_priority,None,Interconstellation,Revisits,Ground,2019-02-15,False,False,True,True,True,0
886,Centralized-MILP_priority,None,Interconstellation,Revisits,Onboard,2019-02-15,False,False,True,True,True,0
887,Centralized-MILP_priority,None,Interconstellation,Revisits,Instant,2019-02-15,False,False,True,True,True,0
888,Centralized-MILP_priority,None,Interconstellation,Urgency,Ground,2019-02-15,False,False,True,True,True,0
889,Centralized-MILP_priority,None,Interconstellation,Urgency,Onboard,2019-02-15,False,False,True,True,True,0
890,Centralized-MILP_priority,None,Interconstellation,Urgency,Instant,2019-02-15,False,False,True,True,True,0
891,Centralized-MILP_priority,None,GS,Co-observations,Ground,2018-02-15,False,False,False,False,True,0
892,Centralized-MILP_priority,None,GS,Co-observations,Ground,2018-05-15,False,False,False,False,True,0
893,Centralized-MILP_priority,None,GS,Co-observations,Ground,2018-08-10,False,False,False,False,True,0
894,Centralized-MILP_priority,None,GS,Co-observations,Ground,2018-11-10,False,False,False,False,True,0
895,Centralized-MILP_priority,None,GS,Co-observations,Ground,2019-05-15,False,False,False,True,True,0
896,Centralized-MILP_priority,None,GS,Co-observations,Ground,2019-08-10,False,False,False,True,True,0
897,Centralized-MILP_priority,None,GS,Co-observations,Ground,2019-11-10,False,False,False,True,True,0
898,Centralized-MILP_priority,None,GS,Co-observations,Onboard,2018-02-15,False,False,False,False,True,0
899,Centralized-MILP_priority,None,GS,Co-observations,Onboard,2018-05-15,False,False,False,False,True,0
900,Centralized-MILP_priority,None,GS,Co-observations,Onboard,2018-08-10,False,False,False,False,True,0
901,Centralized-MILP_priority,None,GS,Co-observations,Onboard,2018-11-10,False,False,False,False,True,0
902,Centralized-MILP_priority,None,GS,Co-observations,Onboard,2019-05-15,False,False,False,True,True,0
903,Centralized-MILP_priority,None,GS,Co-observations,Onboard,2019-08-10,False,False,False,True,True,0
904,Centralized-MILP_priority,None,GS,Co-observations,Onboard,2019-11-10,False,False,False,True,True,0
905,Centralized-MILP_priority,None,GS,Co-observations,Instant,2018-02-15,False,False,False,False,True,0
906,Centralized-MILP_priority,None,GS,Co-observations,Instant,2018-05-15,False,False,False,False,True,0
907,Centralized-MILP_priority,None,GS,Co-observations,Instant,2018-08-10,False,False,False,False,True,0
908,Centralized-MILP_priority,None,GS,Co-observations,Instant,2018-11-10,False,False,False,False,True,0
909,Centralized-MILP_priority,None,GS,Co-observations,Instant,2019-05-15,False,False,False,True,True,0
910,Centralized-MILP_priority,None,GS,Co-observations,Instant,2019-08-10,False,False,False,True,True,0
911,Centralized-MILP_priority,None,GS,Co-observations,Instant,2019-11-10,False,False,False,True,True,0
912,Centralized-MILP_priority,None,GS,Revisits,Ground,2018-02-15,False,False,False,False,True,0
913,Centralized-MILP_priority,None,GS,Revisits,Ground,2018-05-15,False,False,False,False,True,0
914,Centralized-MILP_priority,None,GS,Revisits,Ground,2018-08-10,False,False,False,False,True,0
915,Centralized-MILP_priority,None,GS,Revisits,Ground,2018-11-10,False,False,False,False,True,0
916,Centralized-MILP_priority,None,GS,Revisits,Ground,2019-05-15,False,False,False,True,True,0
917,Centralized-MILP_priority,None,GS,Revisits,Ground,2019-08-10,False,False,False,True,True,0
918,Centralized-MILP_priority,None,GS,Revisits,Ground,2019-11-10,False,False,False,True,True,0
919,Centralized-MILP_priority,None,GS,Revisits,Onboard,2018-02-15,False,False,False,False,True,0
920,Centralized-MILP_priority,None,GS,Revisits,Onboard,2018-05-15,False,False,False,False,True,0
921,Centralized-MILP_priority,None,GS,Revisits,Onboard,2018-08-10,False,False,False,False,True,0
922,Centralized-MILP_priority,None,GS,Revisits,Onboard,2018-11-10,False,False,False,False,True,0
923,Centralized-MILP_priority,None,GS,Revisits,Onboard,2019-05-15,False,False,False,True,True,0
924,Centralized-MILP_priority,None,GS,Revisits,Onboard,2019-08-10,False,False,False,True,True,0
925,Centralized-MILP_priority,None,GS,Revisits,Onboard,2019-11-10,False,False,False,True,True,0
926,Centralized-MILP_priority,None,GS,Revisits,Instant,2018-02-15,False,False,False,False,True,0
927,Centralized-MILP_priority,None,GS,Revisits,Instant,2018-05-15,False,False,False,False,True,0
928,Centralized-MILP_priority,None,GS,Revisits,Instant,2018-08-10,False,False,False,False,True,0
929,Centralized-MILP_priority,None,GS,Revisits,Instant,2018-11-10,False,False,False,False,True,0
930,Centralized-MILP_priority,None,GS,Revisits,Instant,2019-05-15,False,False,False,True,True,0
931,Centralized-MILP_priority,None,GS,Revisits,Instant,2019-08-10,False,False,False,True,True,0
932,Centralized-MILP_priority,None,GS,Revisits,Instant,2019-11-10,False,False,False,True,True,0
